
---------- Begin Simulation Statistics ----------
simSeconds                                   0.007391                       # Number of seconds simulated (Second)
simTicks                                   7390740072                       # Number of ticks simulated (Tick)
finalTick                                  7594623792                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    133.69                       # Real time elapsed on the host (Second)
hostTickRate                                 55281378                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8949732                       # Number of bytes of host memory used (Byte)
simInsts                                     37374617                       # Number of instructions simulated (Count)
simOps                                       65663017                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   279555                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     491147                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           408                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                         18114559                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.484675                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               2.063236                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        65861835                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       34                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       65830296                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   2057                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               198907                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            175924                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  34                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            18077567                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.641546                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.698474                       # Number of insts issued each cycle (Count)
system.l2cache.tags.avgRefs                  1.329317                       # Average number of references to valid blocks. ((Count/Count))
system.l2cache.tags.warmupTick                      0                       # The tick when the warmup percentage was hit. (Tick)
system.l2cache.tags.occupancies::cpu.inst   737.130824                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2cache.tags.occupancies::cpu.data   144.987261                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2cache.tags.occupancies::cpu.dcache.prefetcher   109.165362                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2cache.tags.occupancies::l2cache.prefetcher   140.013050                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.l2cache.tags.avgOccs::cpu.inst        0.089982                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2cache.tags.avgOccs::cpu.data        0.017699                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2cache.tags.avgOccs::cpu.dcache.prefetcher     0.013326                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2cache.tags.avgOccs::l2cache.prefetcher     0.017091                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2cache.tags.avgOccs::total           0.138098                       # Average percentage of cache occupancy ((Ratio/Tick))
system.l2cache.tags.occupanciesTaskId::1022          260                       # Occupied blocks per task id (Count)
system.l2cache.tags.occupanciesTaskId::1024          985                       # Occupied blocks per task id (Count)
system.l2cache.tags.ageTaskId_1022::0               7                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ageTaskId_1022::3             253                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ageTaskId_1024::0              72                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ageTaskId_1024::3             913                       # Occupied blocks per task id, per block age (Count)
system.l2cache.tags.ratioOccsTaskId::1022     0.031738                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.l2cache.tags.ratioOccsTaskId::1024     0.120239                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.l2cache.tags.tagAccesses                  6105                       # Number of tag accesses (Count)
system.l2cache.tags.dataAccesses                 6105                       # Number of data accesses (Count)
system.l2cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED   7594623792                       # Cumulative time (in ticks) in various power states (Tick)
system.l3bus.transDist::ReadResp                  399                       # Transaction distribution (Count)
system.l3bus.transDist::ReadExReq                  10                       # Transaction distribution (Count)
system.l3bus.transDist::ReadExResp                 10                       # Transaction distribution (Count)
system.l3bus.transDist::ReadSharedReq             399                       # Transaction distribution (Count)
system.l3bus.pktCount_system.l2cache.mem_side_port::system.l3cache.cpu_side_port          818                       # Packet count per connected requestor and responder (Count)
system.l3bus.pktSize_system.l2cache.mem_side_port::system.l3cache.cpu_side_port        26176                       # Cumulative packet size per connected requestor and responder (Byte)
system.l3bus.snoops                                 0                       # Total snoops (Count)
system.l3bus.snoopTraffic                           0                       # Total snoop traffic (Byte)
system.l3bus.snoopFanout::samples                 409                       # Request fanout histogram (Count)
system.l3bus.snoopFanout::mean                      0                       # Request fanout histogram (Count)
system.l3bus.snoopFanout::stdev                     0                       # Request fanout histogram (Count)
system.l3bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l3bus.snoopFanout::0                       409    100.00%    100.00% # Request fanout histogram (Count)
system.l3bus.snoopFanout::1                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l3bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l3bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l3bus.snoopFanout::max_value                 0                       # Request fanout histogram (Count)
system.l3bus.snoopFanout::total                   409                       # Request fanout histogram (Count)
system.l3bus.power_state.pwrStateResidencyTicks::UNDEFINED   7594623792                       # Cumulative time (in ticks) in various power states (Tick)
system.l3bus.reqLayer0.occupancy               167674                       # Layer occupancy (ticks) (Tick)
system.l3bus.reqLayer0.utilization                0.0                       # Layer utilization (Ratio)
system.l3bus.respLayer0.occupancy              333744                       # Layer occupancy (ticks) (Tick)
system.l3bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l3bus.snoop_filter.totRequests             409                       # Total number of requests made to the snoop filter. (Count)
system.l3bus.snoop_filter.hitSingleRequests            0                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l3bus.snoop_filter.hitMultiRequests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l3bus.snoop_filter.totSnoops                 0                       # Total number of snoops made to the snoop filter. (Count)
system.l3bus.snoop_filter.hitSingleSnoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l3bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l3cache.demandMisses::cpu.inst             323                       # number of demand (read+write) misses (Count)
system.l3cache.demandMisses::cpu.data              44                       # number of demand (read+write) misses (Count)
system.l3cache.demandMisses::cpu.dcache.prefetcher           32                       # number of demand (read+write) misses (Count)
system.l3cache.demandMisses::l2cache.prefetcher           10                       # number of demand (read+write) misses (Count)
system.l3cache.demandMisses::total                409                       # number of demand (read+write) misses (Count)
system.l3cache.overallMisses::cpu.inst            323                       # number of overall misses (Count)
system.l3cache.overallMisses::cpu.data             44                       # number of overall misses (Count)
system.l3cache.overallMisses::cpu.dcache.prefetcher           32                       # number of overall misses (Count)
system.l3cache.overallMisses::l2cache.prefetcher           10                       # number of overall misses (Count)
system.l3cache.overallMisses::total               409                       # number of overall misses (Count)
system.l3cache.demandMissLatency::cpu.inst     23268240                       # number of demand (read+write) miss ticks (Tick)
system.l3cache.demandMissLatency::cpu.data      3434136                       # number of demand (read+write) miss ticks (Tick)
system.l3cache.demandMissLatency::cpu.dcache.prefetcher      2509200                       # number of demand (read+write) miss ticks (Tick)
system.l3cache.demandMissLatency::l2cache.prefetcher      1101178                       # number of demand (read+write) miss ticks (Tick)
system.l3cache.demandMissLatency::total      30312754                       # number of demand (read+write) miss ticks (Tick)
system.l3cache.overallMissLatency::cpu.inst     23268240                       # number of overall miss ticks (Tick)
system.l3cache.overallMissLatency::cpu.data      3434136                       # number of overall miss ticks (Tick)
system.l3cache.overallMissLatency::cpu.dcache.prefetcher      2509200                       # number of overall miss ticks (Tick)
system.l3cache.overallMissLatency::l2cache.prefetcher      1101178                       # number of overall miss ticks (Tick)
system.l3cache.overallMissLatency::total     30312754                       # number of overall miss ticks (Tick)
system.l3cache.demandAccesses::cpu.inst           323                       # number of demand (read+write) accesses (Count)
system.l3cache.demandAccesses::cpu.data            44                       # number of demand (read+write) accesses (Count)
system.l3cache.demandAccesses::cpu.dcache.prefetcher           32                       # number of demand (read+write) accesses (Count)
system.l3cache.demandAccesses::l2cache.prefetcher           10                       # number of demand (read+write) accesses (Count)
system.l3cache.demandAccesses::total              409                       # number of demand (read+write) accesses (Count)
system.l3cache.overallAccesses::cpu.inst          323                       # number of overall (read+write) accesses (Count)
system.l3cache.overallAccesses::cpu.data           44                       # number of overall (read+write) accesses (Count)
system.l3cache.overallAccesses::cpu.dcache.prefetcher           32                       # number of overall (read+write) accesses (Count)
