
---------- Begin Simulation Statistics ----------
simSeconds                                   0.019506                       # Number of seconds simulated (Second)
simTicks                                  19505695416                       # Number of ticks simulated (Tick)
finalTick                                 24805408152                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    304.10                       # Real time elapsed on the host (Second)
hostTickRate                                 64142582                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   67546280                       # Number of bytes of host memory used (Byte)
simInsts                                     95330836                       # Number of instructions simulated (Count)
simOps                                      126928088                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   313486                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     417391                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           408                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                         47808077                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.501496                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.994032                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       126967228                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     1029                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      128412714                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                      5                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined                40189                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined             22608                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                1011                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            47778953                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.687642                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.754742                       # Number of insts issued each cycle (Count)
system.cpu.fetchStats0.numInsts              95353922                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             1.994515                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches            3967044                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.082979                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles     25774040                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.ftq.inserts                              0                       # The number of FTQ insertions (Count)
system.cpu.ftq.removals                             0                       # The number of FTQ removals. Not including squashes (Count)
system.cpu.ftq.squashes                             0                       # The number of FTQ squashes (Count)
system.cpu.ftq.locks                                0                       # The number of times the FTQ got locked. (Count)
system.cpu.ftq.occupancy::samples                   0                       # Distribution of the FTQ occupation. (Count)
system.cpu.ftq.occupancy::mean                    nan                       # Distribution of the FTQ occupation. (Count)
system.cpu.ftq.occupancy::stdev                   nan                       # Distribution of the FTQ occupation. (Count)
system.cpu.ftq.occupancy::underflows                0                       # Distribution of the FTQ occupation. (Count)
system.cpu.ftq.occupancy::0-3                       0                       # Distribution of the FTQ occupation. (Count)
system.cpu.ftq.occupancy::4-7                       0                       # Distribution of the FTQ occupation. (Count)
system.cpu.ftq.occupancy::8                         0                       # Distribution of the FTQ occupation. (Count)
system.cpu.ftq.occupancy::overflows                 0                       # Distribution of the FTQ occupation. (Count)
system.cpu.ftq.occupancy::min_value                 0                       # Distribution of the FTQ occupation. (Count)
system.cpu.ftq.occupancy::max_value                 0                       # Distribution of the FTQ occupation. (Count)
system.cpu.ftq.occupancy::total                     0                       # Distribution of the FTQ occupation. (Count)
system.cpu.icache.demandHits::cpu.inst        8589490                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total           8589490                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst       8589490                       # number of overall hits (Count)
system.cpu.icache.overallHits::total          8589490                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst          400                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total             400                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst          400                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total            400                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst     28616712                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total     28616712                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst     28616712                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total     28616712                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst      8589890                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total       8589890                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst      8589890                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total      8589890                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.000047                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.000047                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.000047                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.000047                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 71541.780000                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 71541.780000                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 71541.780000                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 71541.780000                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_wbuffers            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_wbuffers            0                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs            nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_wbuffers          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.demandMshrHits::cpu.inst          103                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total           103                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst          103                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total          103                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst          297                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total          297                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst          297                       # number of overall MSHR misses (Count)
system.cpu.icache.overallMshrMisses::total          297                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst     22089120                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total     22089120                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::cpu.inst     22089120                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::total     22089120                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissRate::cpu.inst     0.000035                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.demandMshrMissRate::total     0.000035                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.overallMshrMissRate::cpu.inst     0.000035                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.overallMshrMissRate::total     0.000035                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.demandAvgMshrMissLatency::cpu.inst 74374.141414                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.demandAvgMshrMissLatency::total 74374.141414                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::cpu.inst 74374.141414                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::total 74374.141414                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.replacements                    296                       # number of replacements (Count)
system.cpu.icache.ReadReq.hits::cpu.inst      8589490                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.hits::total         8589490                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.misses::cpu.inst          400                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.misses::total           400                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.missLatency::cpu.inst     28616712                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.missLatency::total     28616712                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.accesses::cpu.inst      8589890                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.accesses::total      8589890                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.missRate::cpu.inst     0.000047                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.missRate::total     0.000047                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMissLatency::cpu.inst 71541.780000                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMissLatency::total 71541.780000                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.mshrHits::cpu.inst          103                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrHits::total          103                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrMisses::cpu.inst          297                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMisses::total          297                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMissLatency::cpu.inst     22089120                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissLatency::total     22089120                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissRate::cpu.inst     0.000035                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.mshrMissRate::total     0.000035                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst 74374.141414                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total 74374.141414                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED  24805408152                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse                  512                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs             10859426                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs                808                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs           13439.883663                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick                   0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst          512                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst            1                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total               1                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024          512                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::0          170                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::1          106                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::4          236                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses           68719416                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses          68719416                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED  24805408152                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.dispatchStatus::running       47772475     99.99%     99.99% # Number of cycles dispatch is running (Cycle)
system.cpu.iew.dispatchStatus::blocked           4832      0.01%    100.00% # Number of cycles dispatch is blocked (Cycle)
system.cpu.iew.dispatchStatus::squashing         1646      0.00%    100.00% # Number of cycles dispatch is squashing (Cycle)
system.cpu.iew.dispatchedInsts              126968257                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts                 3906                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                 13713613                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                 4443432                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                   355                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                         0                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                        0                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents             39                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect            356                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect          974                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts                 1330                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit                126962565                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount               126962121                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                 105127281                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                 155062944                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        2.655663                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.677965                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock           6528                       # Clock period in ticks (Tick)
system.cpu.lsq0.forwLoads                     8939419                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                    6454                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                    1                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation                  39                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores                   2160                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads              1449269                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                      0                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples           13707160                       # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::mean              4.375221                       # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::stdev             8.790726                       # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::0-9               13385029     97.65%     97.65% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::10-19                    2      0.00%     97.65% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::20-29                   44      0.00%     97.65% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::40-49                  319      0.00%     97.65% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::50-59               121095      0.88%     98.54% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::60-69               200589      1.46%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::70-79                   55      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::80-89                    1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::90-99                    1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::110-119                  1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::120-129                  1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::140-149                  1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::150-159                  1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::170-179                  1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::180-189                  5      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::200-209                  1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::210-219                 10      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::220-229                  3      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::overflows                1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::max_value              999                       # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::total             13707160                       # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.addedLoadsAndStores          18157045                       # Number of loads and stores written to the Load Store Queue (Count)
system.cpu.lsq0.lqAvgOccupancy                   0.10                       # Average LQ Occupancy (UsedSlots/TotalSlots) (Ratio)
system.cpu.lsq0.sqAvgOccupancy                   0.14                       # Average SQ Occupancy (UsedSlots/TotalSlots) (Ratio)
system.cpu.mmu.dtb.rdAccesses                15162122                       # TLB accesses on read requests (Count)
system.cpu.mmu.dtb.wrAccesses                 4442799                       # TLB accesses on write requests (Count)
system.cpu.mmu.dtb.exAccesses                       0                       # TLB accesses on execute (instr) requests (Count)
system.cpu.mmu.dtb.rdMisses                        50                       # TLB misses on read requests (Count)
system.cpu.mmu.dtb.wrMisses                         4                       # TLB misses on write requests (Count)
system.cpu.mmu.dtb.exMisses                         0                       # TLB misses on execute (instr) requests (Count)
system.cpu.mmu.dtb.l2Hits                           0                       # L1 misses that hit in L2 TLB (Count)
system.cpu.mmu.dtb.l2Misses                         0                       # L1 + L2 misses (triggered page walk) (Count)
system.cpu.mmu.dtb.rdWalks                          0                       # Read accesses that walked the page table (Count)
system.cpu.mmu.dtb.wrWalks                          0                       # Write accesses that walked the page table (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  24805408152                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.rdAccesses                       0                       # TLB accesses on read requests (Count)
system.cpu.mmu.itb.wrAccesses                       0                       # TLB accesses on write requests (Count)
system.cpu.mmu.itb.exAccesses                 8589941                       # TLB accesses on execute (instr) requests (Count)
system.cpu.mmu.itb.rdMisses                         0                       # TLB misses on read requests (Count)
system.cpu.mmu.itb.wrMisses                         0                       # TLB misses on write requests (Count)
system.cpu.mmu.itb.exMisses                        63                       # TLB misses on execute (instr) requests (Count)
system.cpu.mmu.itb.l2Hits                           0                       # L1 misses that hit in L2 TLB (Count)
system.cpu.mmu.itb.l2Misses                         0                       # L1 + L2 misses (triggered page walk) (Count)
system.cpu.mmu.itb.rdWalks                          0                       # Read accesses that walked the page table (Count)
system.cpu.mmu.itb.wrWalks                          0                       # Write accesses that walked the page table (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  24805408152                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON  24805408152                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.status::Running            18751081     39.25%     39.25% # Number of cycles rename is running (Cycle)
system.cpu.rename.status::Idle               24971328     52.26%     91.51% # Number of cycles rename is idle (Cycle)
system.cpu.rename.status::Squashing              1646      0.00%     91.51% # Number of cycles rename is squashing (Cycle)
system.cpu.rename.status::Blocked                5185      0.01%     91.52% # Number of cycles rename is blocking (Cycle)
system.cpu.rename.status::Unblocking          4049434      8.48%    100.00% # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.status::SerializeStall          279      0.00%    100.00% # Number of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.renamedInsts              126975740                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents                    17                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.fullRegistersEvents         3807858                       # Number of times there has been no free registers (Count)
system.cpu.rename.renamedOperands           347940178                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                   550638434                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                173332560                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                  20050015                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps             347868974                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                    71292                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                      18                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                  18                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                   5620760                       # count of insts added to the skid buffer (Count)
system.cpu.rename.intReturned                96657086                       # count of registers freed and written back to integer free list (Count)
system.cpu.rename.fpReturned                 18116477                       # count of registers freed and written back to floating point free list (Count)
system.cpu.rob.reads                        167103651                       # The number of ROB reads (Count)
system.cpu.rob.writes                       253939178                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                 95330836                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                  126928088                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs               18148432                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                   321                       # Number of system calls (Count)
system.l2bus.transDist::ReadResp                  371                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackDirty              3                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackClean              1                       # Transaction distribution (Count)
system.l2bus.transDist::CleanEvict                373                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExReq                   5                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExResp                  5                       # Transaction distribution (Count)
system.l2bus.transDist::ReadSharedReq             372                       # Transaction distribution (Count)
system.l2bus.pktCount_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port          889                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port          240                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount::total                     1129                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktSize_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port        18944                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port         5312                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize::total                     24256                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.snoops                                 1                       # Total snoops (Count)
system.l2bus.snoopTraffic                          64                       # Total snoop traffic (Byte)
system.l2bus.snoopFanout::samples                 378                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::mean               0.002646                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::stdev              0.051434                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::0                       377     99.74%     99.74% # Request fanout histogram (Count)
system.l2bus.snoopFanout::1                         1      0.26%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::2                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::max_value                 1                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::total                   378                       # Request fanout histogram (Count)
system.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED  24805408152                       # Cumulative time (in ticks) in various power states (Tick)
system.l2bus.reqLayer0.occupancy               309672                       # Layer occupancy (ticks) (Tick)
system.l2bus.reqLayer0.utilization                0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer0.occupancy              362304                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer1.occupancy               97920                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer1.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.snoop_filter.totRequests             753                       # Total number of requests made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleRequests          377                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops                 0                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu.inst                36                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.data                58                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total                   94                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu.inst               36                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.data               58                       # number of overall hits (Count)
system.l2cache.overallHits::total                  94                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu.inst             261                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.data              22                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total                283                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu.inst            261                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.data             22                       # number of overall misses (Count)
system.l2cache.overallMisses::total               283                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu.inst     21291888                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.data      2101608                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total      23393496                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst     21291888                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data      2101608                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total     23393496                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu.inst           297                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.data            80                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total              377                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.inst          297                       # number of overall (read+write) accesses (Count)
